03/01/2020;52;10.8
04/01/2020;11;5.81
04/01/2020;75;7.52
04/01/2020;28;5.23
04/01/2020;32;5.18
05/01/2020;84;2.71
05/01/2020;76;5.65
06/01/2020;27;2.53
07/01/2020;27;3.65
07/01/2020;76;7.39
07/01/2020;32;8.22
08/01/2020;75;10.16
08/01/2020;53;11.89
08/01/2020;32;10.38
08/01/2020;93;8.22
09/01/2020;27;9.89
09/01/2020;11;11.32
10/01/2020;27;8.33
10/01/2020;11;7.98
11/01/2020;76;6.44
11/01/2020;32;6.12
11/01/2020;11;5.41
11/01/2020;52;5.98
11/01/2020;53;7.15
12/01/2020;44;2.72
12/01/2020;93;7.2
13/01/2020;44;6.26
13/01/2020;75;7.2
13/01/2020;11;8.14
13/01/2020;24;8.74
14/01/2020;93;7.57
14/01/2020;75;9.27
14/01/2020;44;8.1
14/01/2020;24;9.94
15/01/2020;11;10.6
15/01/2020;93;9.17
15/01/2020;53;9.64
15/01/2020;27;9.06
15/01/2020;75;10.36
16/01/2020;11;8.86
16/01/2020;94;9.62
16/01/2020;53;9.79
17/01/2020;75;9.19
17/01/2020;24;8.82
18/01/2020;75;6.22
19/01/2020;75;5.58
19/01/2020;53;5.35
20/01/2020;84;1.07
20/01/2020;32;2.96
21/01/2020;11;2.03
21/01/2020;44;0.18
21/01/2020;75;4.83
22/01/2020;76;9.04
22/01/2020;52;3.2
22/01/2020;75;6.98
23/01/2020;44;-0.67
24/01/2020;53;2.96
25/01/2020;75;8.07
25/01/2020;94;11.62
25/01/2020;24;4.61
25/01/2020;28;3.74
26/01/2020;75;9.48
26/01/2020;32;5.4
26/01/2020;28;5.83
26/01/2020;76;8.0
27/01/2020;93;6.82
27/01/2020;24;8.33
27/01/2020;32;8.13
27/01/2020;84;5.54
28/01/2020;93;9.21
28/01/2020;76;8.88
29/01/2020;52;9.27
29/01/2020;24;8.13
29/01/2020;94;13.32
30/01/2020;93;8.05
31/01/2020;53;10.99
31/01/2020;24;12.33
31/01/2020;52;11.77
31/01/2020;75;13.52
01/02/2020;27;11.33
02/02/2020;93;10.77
02/02/2020;32;10.03
03/02/2020;24;13.62
04/02/2020;84;5.85
04/02/2020;52;8.18
05/02/2020;52;7.5
05/02/2020;28;6.43
05/02/2020;93;9.08
06/02/2020;11;5.47
06/02/2020;32;4.17
06/02/2020;75;7.13
08/02/2020;94;8.72
08/02/2020;84;6.85
08/02/2020;75;9.21
09/02/2020;94;9.0
09/02/2020;11;10.31
10/02/2020;76;13.1
11/02/2020;93;13.24
12/02/2020;94;12.2
12/02/2020;32;6.08
13/02/2020;94;9.65
13/02/2020;27;5.8
15/02/2020;28;10.57
16/02/2020;53;11.32
17/02/2020;27;9.49
17/02/2020;52;9.82
17/02/2020;76;10.58
18/02/2020;52;7.85
19/02/2020;75;9.41
21/02/2020;32;6.45
22/02/2020;93;10.17
23/02/2020;44;10.99
25/02/2020;28;7.29
27/02/2020;53;8.89
27/02/2020;32;3.44
28/02/2020;11;5.69
21/04/2020;75;14.15
21/04/2020;52;14.9
21/04/2020;76;14.7
22/04/2020;32;15.33
22/04/2020;44;14.94
22/04/2020;84;15.5
23/04/2020;93;16.11
23/04/2020;24;15.99
23/04/2020;11;17.38
24/04/2020;27;15.98
24/04/2020;93;15.65
24/04/2020;52;16.28
24/04/2020;94;14.95
24/04/2020;11;17.93
25/04/2020;27;16.98
25/04/2020;76;16.9
26/04/2020;28;13.12
26/04/2020;32;10.39
27/04/2020;53;11.82
27/04/2020;11;16.62
27/04/2020;27;14.84
27/04/2020;75;14.79
28/04/2020;53;13.0
28/04/2020;24;14.82
29/04/2020;27;13.41
29/04/2020;93;14.53
30/04/2020;94;15.65
30/04/2020;52;12.05
30/04/2020;75;14.0
30/04/2020;32;11.24
30/04/2020;27;12.88
30/04/2020;24;11.93
01/05/2020;53;12.55
01/05/2020;44;11.6
01/05/2020;27;12.42
01/05/2020;24;13.43
02/05/2020;94;19.88
02/05/2020;32;10.87
02/05/2020;75;16.03
04/05/2020;94;16.92
05/05/2020;27;15.77
05/05/2020;84;19.25
05/05/2020;94;17.23
06/05/2020;27;15.11
06/05/2020;11;15.81
06/05/2020;75;17.37
06/05/2020;53;15.51
06/05/2020;52;15.85
07/05/2020;84;15.99
07/05/2020;93;18.42
08/05/2020;76;19.19
08/05/2020;44;15.91
09/05/2020;75;19.82
09/05/2020;94;16.15
09/05/2020;84;17.89
09/05/2020;24;19.13
10/05/2020;84;16.71
10/05/2020;94;18.8
10/05/2020;75;16.77
10/05/2020;44;19.15
10/05/2020;11;18.5
10/05/2020;93;16.41
12/05/2020;94;18.95
12/05/2020;11;9.3
12/05/2020;27;8.69
12/05/2020;76;12.95
13/05/2020;94;19.55
13/05/2020;27;9.58
13/05/2020;93;17.41
13/05/2020;32;8.61
15/05/2020;53;10.5
15/05/2020;28;9.84
15/05/2020;84;12.45
16/05/2020;44;11.49
16/05/2020;53;10.86
17/05/2020;53;11.55
17/05/2020;24;13.2
18/05/2020;52;16.45
18/05/2020;44;14.63
21/05/2020;84;18.95
22/05/2020;76;21.16
22/05/2020;93;20.63
22/05/2020;27;19.89
23/05/2020;44;13.77
23/05/2020;84;16.35
23/05/2020;93;20.18
23/05/2020;28;14.4
24/05/2020;32;13.6
24/05/2020;11;14.77
24/05/2020;52;14.7
25/05/2020;11;16.88
25/05/2020;53;16.0
26/05/2020;75;19.6
26/05/2020;32;16.94
26/05/2020;76;20.29
27/05/2020;93;20.38
27/05/2020;76;19.84
27/05/2020;28;17.48
28/05/2020;84;16.82
28/05/2020;76;20.52
29/05/2020;27;16.92
29/05/2020;28;16.81
29/05/2020;24;18.11
29/05/2020;53;19.38
29/05/2020;84;16.96
30/05/2020;24;17.21
31/05/2020;11;18.03
31/05/2020;24;17.73
31/05/2020;94;17.85
31/05/2020;28;17.19
01/06/2020;93;18.63
01/06/2020;53;18.14
02/06/2020;24;20.16
02/06/2020;75;20.66
02/06/2020;27;19.47
02/06/2020;94;19.28
03/06/2020;52;20.5
03/06/2020;28;17.3
03/06/2020;93;19.44
04/06/2020;53;14.26
04/06/2020;32;13.66
05/06/2020;11;14.2
06/06/2020;11;14.56
06/06/2020;93;18.68
07/06/2020;84;14.38
07/06/2020;28;13.61
07/06/2020;44;12.99
08/06/2020;11;14.55
08/06/2020;84;13.56
09/06/2020;28;12.22
09/06/2020;94;17.92
09/06/2020;24;14.08
10/06/2020;93;17.52
11/06/2020;53;12.88
11/06/2020;32;15.97
11/06/2020;24;15.11
11/06/2020;44;16.46
11/06/2020;76;16.57
12/06/2020;28;16.21
12/06/2020;27;16.59
12/06/2020;93;19.65
12/06/2020;24;16.71
12/06/2020;94;20.02
12/06/2020;32;16.3
13/06/2020;24;16.34
14/06/2020;53;16.08
14/06/2020;75;17.46
14/06/2020;28;16.92
15/06/2020;94;19.58
15/06/2020;93;20.45
15/06/2020;28;16.51
16/06/2020;75;16.99
16/06/2020;94;19.08
16/06/2020;93;20.43
16/06/2020;84;16.75
17/06/2020;53;14.98
17/06/2020;44;15.46
17/06/2020;32;17.12
17/06/2020;94;19.5
18/06/2020;84;16.01
18/06/2020;53;14.94
19/06/2020;94;19.95
19/06/2020;52;16.45
19/06/2020;44;15.85
19/06/2020;32;15.49
20/06/2020;32;17.41
20/06/2020;53;16.95
20/06/2020;44;17.18
22/06/2020;32;16.4
22/06/2020;27;19.78
22/06/2020;94;21.38
22/06/2020;11;17.49
23/06/2020;84;20.5
23/06/2020;53;19.96
25/06/2020;11;26.62
25/06/2020;93;22.88
25/06/2020;52;25.42
26/06/2020;28;21.69
26/06/2020;44;22.42
27/06/2020;27;22.82
27/06/2020;32;19.62
28/06/2020;76;23.47
16/05/2019;11;11.84
16/05/2019;76;14.01
16/05/2019;32;11.69
16/05/2019;93;13.6
17/05/2019;52;14.98
17/05/2019;28;12.0
